unit_id,cycle,operating_condition,sensor_1,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_2,sensor_20,sensor_21,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9
synthetic-fleet-01-unit-0001,12,0,518.5335644360008,1.347903485200966,48.49492742495759,521.1377006569595,2385.0409115692923,8159.869304928243,8.548990772080769,0.02984216655611155,395.36021667348456,2400.0,100.2713767026476,641.5677998680652,39.30961127721314,24.260031091574955,1610.1647152845878,1410.1909793988457,14.910248012871856,21.565780063715017,560.0,2400.0,9000.0
synthetic-fleet-01-unit-0001,13,0,509.8189142256005,1.330738447970163,47.65798668936899,517.8030387613151,2400.0,8084.128015657289,8.454512501586025,0.03023788752300674,390.3101123414201,2400.0,98.58810653167829,654.0911638220105,39.11556507478638,23.074696428395345,1619.5107291984816,1410.2553902062523,15.063326851239035,21.92032565371418,559.7752454967818,2380.0,9250.0
synthetic-fleet-01-unit-0001,14,0,521.7946767727685,1.31332265444546,47.16092504916568,511.1163842904068,2400.0,8279.08667124546,8.347658665989075,0.030230169074074283,397.93020774931296,2389.0072993971007,99.3186625168079,646.0030307289688,39.27823865705332,23.701027238121096,1638.6444650163244,1395.2559226547698,14.696194359806647,21.328558042689817,560.0,2400.0,9203.512789595645
synthetic-fleet-01-unit-0001,15,0,528.7026775292895,1.2934321317760726,47.64343920978404,530.0,2390.9613018825044,8067.063360528322,8.690871440245997,0.02961375449968953,388.49036745042565,2380.0,100.70850269584011,654.6718047028899,38.96484896734914,23.62072421707503,1580.5947229891347,1438.6706488468799,14.540652441012442,21.62123421613365,560.0,2400.0,9000.0
synthetic-fleet-01-unit-0001,16,0,518.086705255288,1.3246203753986074,45.88746427454044,530.0,2380.0,8190.280989097884,8.560089499461183,0.030190687704172454,394.1382615229692,2398.688205210104,98.24126140031404,651.6940627181102,39.256252332320024,23.72870948296288,1614.4901189767686,1412.753040769531,14.726574450958195,21.886369305220956,555.6517911894995,2400.0,9000.0
synthetic-fleet-01-unit-0001,17,0,523.602772840799,1.3104928815063563,48.27673922105395,525.8360698700715,2380.0,8124.639460007535,8.612202267847199,0.03102816997910085,396.0575672903855,2400.0,101.53510360307095,648.1746537202783,40.0,23.025829629835357,1607.893491152079,1433.4997604551988,14.995153823598056,22.0,560.0,2400.0,9225.59067771373
synthetic-fleet-01-unit-0001,18,0,525.7218485218103,1.3191781434217462,47.937628812241144,530.0,2400.0,8050.0,8.454814601263273,0.030893389632932842,400.0,2400.0,101.58526167444953,640.1514010740465,38.70035902776623,22.778622027999727,1599.8489499400755,1417.3812747205989,14.58573357484447,22.0,556.7969486341286,2381.9021466651257,9222.863727338445
synthetic-fleet-01-unit-0001,19,0,526.1495004639227,1.2663788868362778,46.07343958586176,529.9388749705238,2400.0,8203.700855700705,8.357543406402854,0.031024526114952593,395.69035845770037,2380.0,100.77933052777065,653.5878608241542,39.03608935411535,23.24845313951726,1606.4963314916101,1387.0832425291621,14.583989736050034,21.528419496046926,560.0,2390.5404739856963,9219.67819127447
synthetic-fleet-01-unit-0001,20,0,516.8772555877357,1.35,48.29231458904868,530.0,2400.0,8101.014472800035,8.525116060599938,0.030961051397176316,394.13936662128873,2380.0,100.88952383181626,657.019786268819,39.52999833767315,23.005252005948226,1620.0087146426379,1440.946911714083,14.317645737713681,21.761789731366413,560.0,2400.0,9000.0
synthetic-fleet-01-unit-0001,21,0,521.6293578546846,1.302091100150248,47.79511186649861,528.4476435133448,2387.0056533918046,8184.045885303024,8.428883651576568,0.030588726426051698,400.0,2400.0,99.22181650525697,637.3885303541247,39.36418428496945,23.600450979783062,1641.5271573459759,1389.889966831833,14.296482642182188,21.737711596368243,560.0,2380.0,9137.988525960931
synthetic-fleet-01-unit-0001,22,0,515.5982556660703,1.3243637927041383,46.75633186656881,530.0,2400.0,8075.073638943655,8.524637217653433,0.03030611455061653,400.0,2400.0,98.51732149592549,648.5617778056563,40.0,23.238368006692333,1570.0430594363866,1430.8504050907463,14.575128007046022,21.783250335370635,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,23,0,538.0303927424081,1.3033863315770928,48.19659680371524,530.0,2400.0,8300.0,8.45881606336482,0.03037047393524769,400.0,2400.0,99.67020228038892,643.6046525768925,40.0,23.58715288894175,1585.844795770901,1412.0219069579305,14.806006802101187,22.0,559.0560471563787,2380.0,9000.0
synthetic-fleet-01-unit-0001,24,0,526.6579902160342,1.3241682502567849,46.42087359127193,530.0,2400.0,8300.0,8.668734901802143,0.030322479170649085,396.7153784717102,2386.248903771023,100.22662553067944,652.3029259503044,39.38401799797796,23.54793696675377,1616.4464391847857,1423.6661332479973,14.614899809906944,22.0,556.9042941670782,2400.0,9127.971067910541
synthetic-fleet-01-unit-0001,25,0,535.2526148860727,1.3120005645498078,46.724128101828015,519.0288567083361,2400.0,8162.59106437556,8.382676847533737,0.030653107927730263,400.0,2400.0,101.64118883529223,635.560234095346,40.0,23.30787898903594,1632.4228118593987,1442.817338363017,14.791952767929153,22.0,560.0,2380.0,9021.28176783571
synthetic-fleet-01-unit-0001,26,0,509.7300984526401,1.318217181087839,47.472469995329746,530.0,2380.0,8300.0,8.55262963015374,0.03064683166633038,394.31976134343046,2400.0,102.0,651.271857654435,40.0,24.002588864848565,1641.0482579904663,1428.4251804696555,14.86623776868819,22.0,554.3670160094142,2400.0,9000.0
synthetic-fleet-01-unit-0001,27,0,518.8860887804732,1.3452303641820824,47.7039976471154,525.9749328459412,2400.0,8161.759357446512,8.579797063000317,0.030964349533118062,400.0,2400.0,98.90423155581027,651.5096488535861,39.7710683491078,23.801868049612427,1583.8893611017766,1452.3204260433208,15.01419873092326,22.0,554.9918530325291,2400.0,9127.405683460871
synthetic-fleet-01-unit-0001,28,0,534.1292536157437,1.3070360201497493,47.613127404613635,521.7592785897771,2400.0,8300.0,8.524640918173652,0.031026098895819115,400.0,2400.0,101.7027655528335,660.0,39.81683871218907,24.0309318240172,1608.3055888774916,1414.2933680432118,14.240182212116027,21.111870689130047,558.840481182551,2400.0,9123.674713693792
synthetic-fleet-01-unit-0001,29,0,525.4767592466748,1.3106809371222148,47.80099334996653,518.9801591762308,2400.0,8296.309344970285,8.506956251943354,0.030811912126986737,386.66858553513526,2380.0,100.16157896316811,641.4750014397983,39.468488008831095,24.187076442684024,1618.526745571204,1457.083698147772,14.909963984384007,22.0,551.8188900595662,2380.0,9250.0
synthetic-fleet-01-unit-0001,30,0,533.0280480388377,1.3231723638911261,47.574985301721924,530.0,2400.0,8300.0,8.529081854008409,0.030786965841917348,399.5123219040749,2400.0,102.0,654.5111429151411,39.167332545680395,24.08505786232496,1622.1552785669885,1405.0645083400864,14.873712998746887,21.986100010508917,553.9732867681333,2400.0,9080.959471647699
synthetic-fleet-01-unit-0001,31,0,540.0,1.35,48.081322263245134,523.55696980506,2400.0,8050.0,8.577118375857998,0.030351380216516528,397.02361463808353,2400.0,101.46219729116987,640.7173350082905,40.0,24.5,1637.9687975281674,1427.342280834822,15.131368193269443,21.59264887628812,552.4877018768241,2400.0,9187.42233044289
synthetic-fleet-01-unit-0001,32,0,521.5718860904029,1.3269304212178077,46.51617102591856,525.2600309318516,2400.0,8263.937774006803,8.7,0.03145078484204854,395.3945919110446,2400.0,102.0,660.0,39.7428567930081,23.844562483316118,1606.4764925784266,1413.3975307863993,14.666196766452146,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,33,0,524.5646045697954,1.3146502655802446,48.5,529.3958262346341,2400.0,8160.59884385259,8.657484447073843,0.029977446966937563,397.0880543864243,2400.0,99.0221615627622,651.7759463321282,40.0,24.24625635598068,1650.0,1430.7479489821917,14.617309263149263,22.0,560.0,2394.965742715403,9079.54872360705
synthetic-fleet-01-unit-0001,34,0,539.0479851249316,1.2643794280105927,48.5,530.0,2380.0,8287.490022610362,8.599783262225138,0.031070531230048985,390.24651902061726,2400.0,100.35125704140769,657.9215642397799,39.70597202113867,24.01007136845137,1650.0,1410.402017690631,14.75050517394985,21.590101364696345,546.3894856274227,2400.0,9250.0
synthetic-fleet-01-unit-0001,35,0,532.5180942412404,1.2938590966557793,48.5,530.0,2400.0,8300.0,8.465430043170349,0.030964279780511295,398.52051968780336,2400.0,101.93796945352773,660.0,39.91471738856638,23.95639434575135,1650.0,1424.3174159284326,14.936789516534892,21.69303506881612,548.158397566066,2400.0,9250.0
synthetic-fleet-01-unit-0001,36,0,526.679472598026,1.3154410149269131,47.74771522372959,530.0,2400.0,8297.906120137262,8.550163484472902,0.031038523995511463,392.3652516475039,2400.0,99.23674158535988,645.8151326045593,40.0,24.5,1621.3493111670953,1462.8666790806628,15.2,21.801162920189604,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,37,0,500.0,1.3282528026872011,48.24128995964427,530.0,2400.0,8102.798271144302,8.529763128602495,0.030611508991877638,400.0,2400.0,101.44590130196124,660.0,39.17189211602272,23.273082945765502,1628.9973233288795,1459.9149353232485,15.1268527942529,22.0,560.0,2400.0,9167.858714207572
synthetic-fleet-01-unit-0001,38,0,535.5045244201059,1.3057102861045273,48.0857092768608,528.11191797777,2392.9827737113565,8300.0,8.45688040791005,0.030262392594828942,400.0,2400.0,100.24486617096775,656.0846933092076,39.41222480054668,23.628857020205444,1650.0,1451.3279506548515,14.980201509821601,21.861468628539118,545.0180774458762,2390.554822218135,9250.0
synthetic-fleet-01-unit-0001,39,0,533.9992117321157,1.2995647372582846,48.02393728030793,530.0,2400.0,8210.461987448703,8.671437956583134,0.03107423732332281,400.0,2400.0,102.0,660.0,39.77641904211594,22.93667429465171,1619.5598835588505,1442.5015815322172,15.065821977811657,21.576789783492018,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,40,0,528.1535930278301,1.3153362656507608,47.810498190042814,530.0,2400.0,8300.0,8.588763126020433,0.030480027025072857,400.0,2380.0,100.8817707194196,660.0,40.0,24.15445639049677,1590.9166459960527,1444.2659059149141,14.982203327358079,21.65912285539957,560.0,2400.0,9168.434165387896
synthetic-fleet-01-unit-0001,41,0,540.0,1.3303213225073396,48.5,530.0,2400.0,8300.0,8.544484391205799,0.03129406832599598,400.0,2400.0,100.40599663692194,660.0,38.96778006163739,24.16370644928654,1620.770683457257,1470.0,14.960895701096044,22.0,560.0,2397.7154778403465,9147.745968344605
synthetic-fleet-01-unit-0001,42,0,528.3155193425056,1.35,47.59603432771022,530.0,2399.920020023371,8300.0,8.7,0.03089091426761254,400.0,2400.0,102.0,659.6225713975724,39.71858219512041,24.147047057922034,1645.3834353532154,1406.3138844867196,15.09149920150723,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,43,0,533.1412009678277,1.3121630331527143,48.5,530.0,2400.0,8300.0,8.510384519919695,0.03042999303696252,400.0,2400.0,101.17727364602564,651.7348197946804,39.954627304522035,23.96296294942258,1633.4976633496995,1448.8400265336882,15.06836072136318,21.62760092678396,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,44,0,538.3327899143028,1.316447285087758,48.5,530.0,2391.4706084946624,8300.0,8.7,0.03119233122712866,394.0098136879496,2400.0,101.94120758337586,660.0,38.925439246431914,24.35262961539406,1640.5427258466411,1438.3633990532892,15.088316849393317,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,45,0,527.9358575776889,1.3235659248013296,48.5,525.9390789609472,2400.0,8300.0,8.689612345667577,0.031506699975077164,400.0,2388.776659983596,102.0,660.0,39.52925958821792,23.96413018005813,1640.922486504901,1438.8324986559317,15.000288123483404,21.936247275950198,560.0,2400.0,9053.799378650325
synthetic-fleet-01-unit-0001,46,0,533.169059296187,1.313798991505449,48.5,526.3425821998857,2400.0,8300.0,8.521615360731719,0.031208689487168283,400.0,2400.0,101.6602711276218,660.0,38.697461365584346,24.31270768002617,1617.4378032566412,1443.7956607999845,14.852532126422714,21.600087105394305,560.0,2400.0,9136.055612992506
synthetic-fleet-01-unit-0001,47,0,522.6458136430163,1.324443914455892,48.25172530940222,530.0,2400.0,8300.0,8.590505501712858,0.030644626148435643,394.2136136228408,2400.0,102.0,649.180885334688,40.0,24.483425739018976,1614.4247971176721,1470.0,15.2,21.95978896513993,550.2719371889141,2400.0,9250.0
synthetic-fleet-01-unit-0001,48,0,530.4940630860441,1.3492087293978965,48.5,530.0,2400.0,8233.864464434128,8.7,0.030974353229028546,400.0,2400.0,102.0,658.8599694963922,40.0,24.026722615350394,1622.56249961897,1444.063935625759,14.890313103619702,22.0,560.0,2380.0,9250.0
synthetic-fleet-01-unit-0001,49,0,525.3834206503483,1.3496999274369375,48.5,530.0,2380.35881141444,8300.0,8.7,0.030612313319078644,400.0,2400.0,102.0,660.0,40.0,24.143813121853434,1597.635921308261,1465.468933018651,14.978847497846754,21.856027229548737,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,50,0,535.4357770704539,1.3340694099625778,48.306588987326094,530.0,2400.0,8263.803253280306,8.367258009458787,0.031450594506101305,400.0,2400.0,102.0,660.0,40.0,24.5,1650.0,1422.9801808416203,14.740037860018086,22.0,560.0,2400.0,9063.555426910307
synthetic-fleet-01-unit-0001,51,0,537.3801381224271,1.3287872083360073,48.5,530.0,2400.0,8300.0,8.7,0.030954870566418023,400.0,2400.0,100.7369565799415,650.9677673443791,39.9032303509069,24.226391696651756,1650.0,1435.4152847163396,15.003009817855748,22.0,560.0,2399.2316308627614,9000.0
synthetic-fleet-01-unit-0001,52,0,525.7040128087689,1.35,48.5,530.0,2400.0,8213.877014480562,8.55332438221231,0.030901316227585896,400.0,2400.0,99.57418468737355,654.0136452486482,39.41546784420011,24.289335189426943,1650.0,1435.844516140471,14.71338468841871,22.0,560.0,2400.0,9155.88575522173
synthetic-fleet-01-unit-0001,53,0,539.0475011536712,1.35,48.37562522703851,530.0,2400.0,8300.0,8.535062161328984,0.031733517950767065,392.23782778183664,2400.0,102.0,660.0,40.0,24.32850015355703,1623.0281651852324,1445.260533817951,15.2,22.0,560.0,2400.0,9222.593534018064
synthetic-fleet-01-unit-0001,54,0,540.0,1.3244214846361748,48.5,530.0,2400.0,8221.321154598227,8.7,0.03150744887570745,400.0,2400.0,102.0,655.153861936639,38.55039760998864,24.119524007426783,1650.0,1460.1277308876115,15.036860152850586,22.0,560.0,2400.0,9190.048797853671
synthetic-fleet-01-unit-0001,55,0,529.5679667758925,1.3053839068641122,48.5,530.0,2400.0,8300.0,8.7,0.032153877858959505,400.0,2400.0,100.7660111381272,660.0,40.0,24.5,1617.943747140234,1430.7418950674037,14.944448169402312,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,56,0,525.4787656890283,1.321599625072328,47.945091759287486,530.0,2400.0,8300.0,8.68612907386364,0.03046245573419581,395.4285449781582,2400.0,101.63300750420687,652.5013206735952,40.0,24.384755585310668,1636.1895196845912,1470.0,14.940018961814975,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,57,0,535.1404011486096,1.35,48.293659177728244,530.0,2400.0,8300.0,8.7,0.03141034038900826,400.0,2400.0,102.0,647.0033578847346,39.303401275902246,24.466229204271137,1627.3838636617097,1470.0,14.879267033570818,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,58,0,523.6146454396276,1.3432749309710672,48.5,530.0,2400.0,8300.0,8.7,0.031941432601379764,400.0,2400.0,101.69359753745914,656.9095718102459,40.0,24.5,1624.5726472503343,1460.079042496812,15.2,22.0,560.0,2400.0,9129.956845398188
synthetic-fleet-01-unit-0001,59,0,540.0,1.3216678433398248,48.5,530.0,2399.4882780945536,8300.0,8.7,0.030695548029453616,400.0,2400.0,100.83562433907635,660.0,40.0,24.11040717166832,1650.0,1470.0,14.605504414491469,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,60,0,534.9127297796098,1.3439874093785324,48.5,530.0,2400.0,8300.0,8.474553274538748,0.031161771015529208,398.2114927606535,2400.0,102.0,649.4130316309323,40.0,24.14317142397282,1625.3445927683665,1428.0739094318633,15.001213570530783,21.952050531850077,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,61,0,535.3731905370812,1.3354264611105657,48.5,530.0,2400.0,8300.0,8.7,0.030216277044454065,400.0,2400.0,102.0,660.0,39.64184270556624,24.5,1650.0,1470.0,14.898349867351932,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,62,0,540.0,1.3207498690252448,48.5,530.0,2400.0,8300.0,8.7,0.0313628362940281,400.0,2400.0,102.0,660.0,40.0,24.5,1631.365307494639,1441.5598456511611,14.824936181446716,21.774081870819952,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,63,0,538.6761704765127,1.3356864751338775,48.5,530.0,2380.0,8298.923742062776,8.63643058743484,0.0308772556950763,400.0,2400.0,102.0,658.2574879498617,39.80173227330983,24.049500875536506,1650.0,1459.2566343441194,14.733584195771153,21.934024053761853,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,64,0,535.3716913139656,1.3451981116684644,48.5,530.0,2400.0,8212.12947613198,8.662740304110942,0.03039058577057704,396.7931125791521,2400.0,102.0,657.9306201195991,40.0,23.976287725532586,1650.0,1470.0,15.2,22.0,560.0,2400.0,9201.391115539533
synthetic-fleet-01-unit-0001,65,0,540.0,1.3459857732902043,48.147175848882476,530.0,2400.0,8237.270658270547,8.7,0.03055616681582563,400.0,2400.0,101.42955673862038,656.4843313630811,40.0,24.5,1650.0,1470.0,14.84057458038827,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,66,0,522.689706288211,1.3301748754500256,48.5,530.0,2400.0,8300.0,8.665555228270819,0.030975073300834665,400.0,2400.0,102.0,660.0,40.0,24.272018200967796,1650.0,1464.2015031321641,15.128727214741563,22.0,560.0,2400.0,9232.017647496928
synthetic-fleet-01-unit-0001,67,0,537.4950114754512,1.35,48.5,530.0,2400.0,8300.0,8.7,0.03124388891371889,400.0,2400.0,102.0,644.17263373227,40.0,24.5,1623.1562487610395,1470.0,14.959237509576818,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,68,0,526.6124774295719,1.3410082316738205,48.107391523954796,530.0,2400.0,8300.0,8.7,0.031713401346862465,400.0,2400.0,102.0,660.0,39.67000384724059,23.890083460431274,1650.0,1462.3009637012224,15.11682643536407,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,69,0,527.2293943203247,1.3350641311542868,48.5,530.0,2400.0,8300.0,8.605601054671205,0.03154797956861783,400.0,2400.0,102.0,660.0,40.0,24.5,1650.0,1447.5607177118752,15.1190946621266,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,70,0,537.7262064170546,1.342214264277442,48.5,530.0,2400.0,8300.0,8.673614006857498,0.03063160287111224,400.0,2400.0,100.86089515302456,660.0,40.0,24.00222352783962,1632.8020101116758,1450.8113800205472,14.656434880823925,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,71,0,540.0,1.35,48.5,528.7046028499644,2380.0,8300.0,8.563947736314638,0.031485749805391545,400.0,2380.0,102.0,660.0,40.0,24.5,1626.2533957898318,1470.0,14.896980029387944,21.925180704723054,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,72,0,526.2519766793862,1.3370119308127393,48.5,530.0,2400.0,8300.0,8.7,0.03164635042905073,400.0,2400.0,102.0,659.0365317721295,40.0,24.5,1650.0,1418.8773637238291,14.64881229945979,22.0,560.0,2400.0,9058.83095100912
synthetic-fleet-01-unit-0001,73,0,540.0,1.35,48.03309161434133,530.0,2400.0,8300.0,8.7,0.03188265262533419,400.0,2400.0,102.0,660.0,39.86553216215933,24.5,1650.0,1470.0,15.159591609428789,22.0,560.0,2400.0,9132.885337198015
synthetic-fleet-01-unit-0001,74,0,528.0152484301577,1.35,48.30515907676297,530.0,2400.0,8300.0,8.7,0.03245924374973017,400.0,2400.0,102.0,660.0,39.98669789012286,24.391592195562893,1635.3177422648566,1443.2327467303026,14.899462970585645,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,75,0,533.5674564842603,1.332985399540022,48.364674175484524,530.0,2400.0,8300.0,8.7,0.031309665051853244,400.0,2400.0,102.0,660.0,40.0,24.3323525548413,1650.0,1470.0,15.2,22.0,555.1297892433087,2400.0,9250.0
synthetic-fleet-01-unit-0001,76,0,540.0,1.35,48.5,530.0,2400.0,8300.0,8.7,0.031136704034467447,400.0,2400.0,100.87758233641098,654.6282218535644,39.97828410006029,24.36736806789807,1650.0,1470.0,15.2,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,77,0,539.7564082843247,1.35,48.5,530.0,2400.0,8300.0,8.7,0.03158698867991575,400.0,2400.0,102.0,660.0,40.0,24.44253657168207,1650.0,1470.0,14.747869451291624,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,78,0,531.4111132522146,1.35,48.5,530.0,2400.0,8300.0,8.7,0.03220615311280463,400.0,2400.0,102.0,660.0,40.0,24.5,1640.1629065466552,1469.2925907401175,15.2,22.0,560.0,2400.0,9205.381789027382
synthetic-fleet-01-unit-0001,79,0,532.4800287759757,1.3420174132831433,48.5,530.0,2400.0,8300.0,8.7,0.03173673079984038,400.0,2400.0,102.0,660.0,39.01266353765812,24.218763032234413,1650.0,1470.0,14.917807949788566,22.0,560.0,2400.0,9077.83265461043
synthetic-fleet-01-unit-0001,80,0,535.708617283131,1.35,48.5,530.0,2400.0,8300.0,8.667931364858642,0.031439632847018166,400.0,2400.0,102.0,660.0,40.0,24.5,1650.0,1470.0,15.072586528243958,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,81,0,540.0,1.3324270909613185,47.15264830602498,530.0,2400.0,8300.0,8.7,0.03207259963046267,400.0,2400.0,102.0,660.0,40.0,24.5,1650.0,1470.0,15.2,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,82,0,533.0707048978101,1.35,48.5,530.0,2400.0,8300.0,8.7,0.03142819435148184,400.0,2400.0,102.0,654.1966172356076,40.0,24.5,1650.0,1470.0,15.015806140368028,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,83,0,540.0,1.35,48.5,530.0,2400.0,8300.0,8.7,0.032067760996212794,400.0,2400.0,101.47426072303921,660.0,40.0,24.5,1650.0,1470.0,15.2,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,84,0,540.0,1.35,48.5,530.0,2400.0,8300.0,8.7,0.030948599712082796,400.0,2400.0,102.0,660.0,39.84782834705095,24.271394691866412,1640.8370380207502,1470.0,15.2,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,85,0,533.0807612083422,1.35,48.5,530.0,2400.0,8300.0,8.7,0.030827966382624552,400.0,2400.0,102.0,660.0,40.0,24.05419229471223,1650.0,1470.0,15.137347980400845,22.0,560.0,2400.0,9208.316475756956
synthetic-fleet-01-unit-0001,86,0,529.928845198559,1.3411340456536454,48.5,530.0,2400.0,8300.0,8.611959729098887,0.03139209703247228,400.0,2400.0,102.0,660.0,40.0,24.418400541735547,1650.0,1470.0,15.041828067287334,22.0,560.0,2400.0,9250.0
synthetic-fleet-01-unit-0001,87,0,532.1048465482584,1.35,48.5,530.0,2400.0,8300.0,8.7,0.03168542936431356,400.0,2400.0,102.0,660.0,40.0,24.072853887427364,1650.0,1448.726495156684,15.089429881973869,22.0,560.0,2400.0,9250.0
